business_id|name|address|state_|city|postal_code|latitude|longitude|stars|review_count|is_open|categories|hours|review_id|user_id|customer_stars|useful|funny|cool|text_|date_
dASlCHRA1jpOOYyFJKnKMw|Cafe Paisano|182 W State Rd 434, Ste 1000|FL|Longwood|32750|28.69746189|-81.34809794|4.5|120|1|Restaurants, Italian|{'Monday': '10:30-22:0', 'Tuesday': '10:30-20:0', 'Wednesday': '16:0-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}|l3YKMuRH0PZvk7gtRfuisQ|bvdcrDjZtJn-vN_h0EJLIg|5|1|1|1|"Second time here, and amazing. First, a wide variety of food. Pizza, pasta, lasagna, etc. Plenty of choices for little kids as well. It's a small, intimate place which wasn't busy either time we went. The staff is friendly and knowledgeable, which is always great. It was never too long between times when the waiter checked in on us. I got the Chicken Vardon. A nice, creamy pasta dish with grilled chicken and mushrooms. Plenty of chicken pieces and each of them a nice size. A wholly of pasta too. Very filling. My son ordered a Sausage and Mushroom Al Forno. He loved it. It was immensely cheesy (almost ""too much"" he said) and had just the right amount to fill him up for the night. To top it off, the garlic knots were lovely, not overwhelming like some places. Add to that, a nice salad for the boy and a bowl of sausage soup for me and it was a fantastic meal. All for under $45 which isn't terrible."|1/11/2020 15:31
KK-6rXbIo9B4-b_P5WO5Qg|Clay Pit|1601 Guadalupe St|TX|Austin|78701|30.279073|-97.74232|4|1583|1|Pakistani, Hot Dogs, Desserts, Food, Restaurants, Indian, Seafood, Party & Event Planning, Bars, Nightlife, Cocktail Bars, Buffets, Event Planning & Services|{'Monday': '16:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '15:0-20:0'}|m6xc5_DlwnM23rkl-F_JGA|jT-pOXB4mpUA5N9Lu0ZN-g|4|2|1|2|Came here for a large group function. The function was held up stairs. The upstairs is very large. Rustic looking. Wood floors, white brick walls. A small bar. Bathrooms, for the women's bathroom there were 3 stalls. Bathroom was clean with supplies such as paper towels, soap, and toilet paper. No seat covers. Food was just appetizers and the few items that I had were very good. But with my diet, I wasn't able to try all the foods served. The staff was very nice. There was a lady that came around to collect our plates and 1 bartender taking drink orders. Drinks were pretty simple. Beer and wine. And maybe 4 bottles of liquor. Prices were high. I think someone ordered a cocktail and it was $14.00. The parking is limited to a small parking lot. With a lot of signs that have restrictions towing enforced. But there is a parking garage on the other side and that is free. I would like to come back and have an actually dinner to compare.|1/26/2020 16:26
H_RM2u1WWGU1HkKZrYq2Ow|Blue Star Donuts|1155 SW Morrison St, Ste 102|OR|Portland|97205|45.520717|-122.683874|4|4011|0|Coffee & Tea, Bakeries, Restaurants, Food, Donuts, Breakfast & Brunch|{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}|inGBkByv_7hCxp5gVw3Hxw|Uxg80reJvXedJrjHBU9qvA|4|0|0|0|No wonder why they're called Blue Star Donuts... So delicious! Couldn't have tasted a more scrumptiously balanced donut. The ratio of the glaze and the dough was just right; perfectly sweetened. The dough itself was a combination of a churro and a funnel cake, whIch made the experience even  more ravishing. I definitely recommend getting different ones and sharing them amongst your fam/friends to get a taste of all  flavor.Flavors: Raspberry Rosemary / Pistachio|1/29/2020 2:27
v1UzkU8lEWdjxq8byWFOKg|Gus's World Famous Fried Chicken|117 San Jacinto Blvd|TX|Austin|78701|30.2634862|-97.7417305|4.5|2490|1|Soul Food, Southern, Comfort Food, Chicken Shop, Restaurants, Chicken Wings|{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}|2T4i7HY_YyjXawdN4mbypw|Z79M3zgSLS91N9MRKf_0Vg|5|0|0|0|So the chicken here is out of this world. Perfectly fried to crispy, crunchy perfection with a bit of heat even without hot sauce! Great wait staff, not too long of a wait on a Sunday- and great sweet tea! They don't have beers on draft, but that didn't bother us. Sides are all delicious also, including their baked beans, cole slaw, collared greens and Mac & cheese (which we ordered a second large for the table after we realized how good it was). So glad this place was within walking distance to our hotel. We enjoyed the atmosphere, the service, and best of all: their amazing fried chicken.|2/3/2020 23:27
pKvT7mixZLS3bJoxzsVbPw|Virgils Gullah Kitchen & Bar|3721 Main St|GA|College Park|30337|33.6537153|-84.4498588|4|252|1|Soul Food, Cocktail Bars, Bars, Nightlife, Restaurants, Southern|{'Monday': '0:0-0:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}|8C682HbN7oHP8uYQxMWFBw|JAzzHoYCs3JFZ9L4JoN7Rw|5|0|0|0|I've been to Virgil's at least 8 times since they've opened including opening week. I'm in love with this place. The food reminds me of home (South Georgia along three coast) even though this is definitely Gullah food. I always try something different but I'm sure to always get the red rice, wings, Mac and cheese or the egg rolls. Word of advice, make a reservation if you can but If not, the wait is worth it.|2/18/2020 17:44
fDagm540ieAAh5G9LA27Yg|Halal Bros|1910 W Braker Ln|TX|Austin|78758|30.393005|-97.706731|4|366|1|Middle Eastern, Mediterranean, Restaurants, Halal|{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}|RAW6MXRzYh-s_zdoZTeq2g|P7HoTB3pacGz2PzmSiSKJw|2|0|0|0|Recently they increased the price from 10.49 to 12.44 for chicken shawarma its not worth the price...menu price not changed but cashier said they increased price due to increased rent|3/2/2020 19:26
C--wIpxJ4j1y01G_raHdbA|Punjab Palace|109 Brighton Ave|MA|Allston|2134|42.352732|-71.130435|4|786|1|Pakistani, Indian, Restaurants|{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '11:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-23:0'}|vRnh4dazpDfvqJvTLkxCbQ|NYYnI4TJFIUdG28v5mI3Rg|5|0|0|0|Oof, this place was packed around dinner time tonight. I had no idea they were so popular. I made my pick-up order via Grubhub and applied their $7 off promo, resulting in my total charge being only $4.82 - I ordered Tarka Dal. It was accompanied with basmati rice and a side of red chutney (?) Not sure if I was supposed to receive complimentary naan with it or... I do feel as if that was the missing component to this.All in all, I was pleased with my meal. I haven't had Indian cuisine in many years; I'm glad it was this restaurant that I chose to order from. Furthermore, I'm not sure if I have to specifically request utensils to-go but I didn't receive any in my bag. I had to duck into Star Market to grab some. Not worth knocking a star off though.|2/22/2020 5:52
17JAqI-8fs5l7AVDEFCpog|China Panda|7131 Peachtree Industrial Blvd, Ste 101|GA|Norcross|30092|33.9319537|-84.2644235|3|18|1|Restaurants, Chinese|NULL|9tbJeQgD71tjOE2pNm0Zrg|DkzPJqT834CHoEingcMKKQ|1|0|0|0|Terrible Terrible Terrible! Don't Go Rip off!I will never order there again! Expensive, gave us the wrong food, didn't seem to understand what I was wanting.|9/25/2020 0:32
KEh3efWSOIzd8BvuW-X4-g|Phoebe's Diner|533 W Oltorf St|TX|Austin|78704|30.2415242|-97.7592948|4.5|997|1|Breakfast & Brunch, Restaurants, Diners, American (Traditional)|{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}|Dga4W-tWqFRKN341MRnHbw|6d74xseomEdQZ7u5CIkh9A|4|0|0|0|This was somewhere between 3 and 4 stars to me, but closer to 4, so I rounded up. Meg T and I were looking for some place to go for brunch and decided we'd tried Phoebe's Diner. Have to give a shoutout to the Yelp waitlist option as the bulk of our wait was actually our drive to Phoebe's versus standing outside in the crowded parking lot waiting to be seated. We were seated within 5 minutes of our arrival and the place was bustling. It's just as you would expect as a diner - a casual atmosphere with good looking food at the tables and a lively sound level. I had specifically wanted the Carrot Cake French Toast, but was advised by my waiter that it would be too much for one person (too sweet) and to consider it as a dessert to share only. So, I got some tater tots and fresh fruit to start and then shared with Carrot Cake French Toast as dessert. The tater tots were outstanding. The Carrot Cake French Toast would have been too much for me on my own - it was rich and sweet. I enjoyed it, but think that the citrus flavor could have been omitted. But don't get me wrong, I did eat every bite of my half :)|3/15/2020 15:44
H_RM2u1WWGU1HkKZrYq2Ow|Blue Star Donuts|1155 SW Morrison St, Ste 102|OR|Portland|97205|45.520717|-122.683874|4|4011|0|Coffee & Tea, Bakeries, Restaurants, Food, Donuts, Breakfast & Brunch|{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}|bWCYWHIzlK2TTnaLm-QeKA|RP4Nsl1rtCZJg5SEMkKxaQ|1|0|0|0|Ridiculously Overrated & Overpriced for the quality!  Decadent?  Not even close.|4/4/2020 23:34
2YLl8H21wlIi6WkcnJq0Bw|Cafe Shekel|3749 Main St|GA|Atlanta|30337|33.6529938|-84.4497973|3|29|1|Restaurants, Mediterranean, Cafes|NULL|hj_ZptDDL6OpyCr57lXl8w|SsYU2CLvBhOVCh1foTynaA|2|0|0|0|I ordered this on Uber eats and I was very disappointed. Like other reviews the meat lacks little to no taste at all. I can tell it was made with no types of spices at all. I ended up throwing the majority of it away. The only reason it gets two stars is because the salad was the best part of the whole meal. It was made with romaine lettuce just the way I like it. Other than that I won't be ordering from this establishment again.|4/21/2020 23:07
v1UzkU8lEWdjxq8byWFOKg|Gus's World Famous Fried Chicken|117 San Jacinto Blvd|TX|Austin|78701|30.2634862|-97.7417305|4.5|2490|1|Soul Food, Southern, Comfort Food, Chicken Shop, Restaurants, Chicken Wings|{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}|Z2pLON6uhu4FbGdeRiTn-g|th4v83_-OW4cFKAqZ2PACg|5|0|0|0|Got there when they opened. Was packed by the time our food arrived!!! Great flavorful chicken!!!|3/10/2020 20:19
qUy1Ud5ZVc0GKZ5MUzzB1w|Depasquale's At Night Caps Corner|339 River St|MA|Newton|2465|42.3579351|-71.2392308|4|54|1|Italian, Delis, American (Traditional), Restaurants|{'Monday': '0:0-0:0', 'Tuesday': '8:30-15:0', 'Wednesday': '8:30-20:0', 'Thursday': '8:30-14:0', 'Friday': '8:30-20:0', 'Saturday': '10:0-15:0'}|c1kFQGu9f1EUUVrd1Br7hA|IPzorkbaA8Brj0tb1w365w|2|0|0|0|While lots of us are trying to support our local businesses, I'd suggest there are other restaurants that deserve our business more than this place. Food is average at best and overpriced. The owners have an unwelcoming attitude.|5/1/2020 3:37
S9NvWyHUPsuYK7ObMV43pA|Desta Ethiopian Kitchen|3086 Briarcliff Rd NE|GA|Atlanta|30329|33.83789545|-84.31039135|4.5|1740|1|Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs|{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '10:0-17:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-20:0', 'Sunday': '11:0-21:0'}|O5luGLjGLSVIiRxAWQi50A|KJvnH0r4NhXjOF8T8TsQ6A|5|5|2|5|Came here for a Saturday night dinner with a group of 6 frienda.Food: 5/5Sambusa- ethiopian style egg rolls! Stuffed with either ground beef or veggie. Both were good!Goden Tibs- these are prime ribs cut into chunks and sautéed in their Desta sauce. so good! it was recommended we try this instead of the other items. Meat Lovers- Chicken, and Lamb were both very flavorful and saucy. The fish was the only thing I didn't like. It was in a curry but I personally felt like I wasn't tasting much. Sides: Tomato Fitfit, Miser, Potato Stew. Cant recall if I loved or hated any of them to be honest.Dessert: Baklava (always a good idea), Dulce de leche cake- nothing phenomenal but good nonetheless.Environment/Vibe: 4/5Not too loud like a nightclub, but also not a quiet/calm dining experience if thats what you're looking for. just the right amount of music in the background, movement, and conversation.The only issue for our group was the wait time. We had a 45 minute wait and our reservations was for like 9pm which is pretty late but we spent it at a bar next door. Return? YesRecommend? Yes|3/23/2020 16:44
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|teWHnLRYN6Dh-1M7CeK8Sg|LJqFm6_lJoOglq7H_-yExw|5|0|0|0|Wow such an amazing experience! We went to Austin for the day and this was our first stop! I was very impressed and loved all the sides especially the potato salad. Everything had a unique flare and the staff is amazing! I have been to a few bbq spots and Austin and this one is my new favorite! Thank you for such a great experience! We will be back!|5/12/2020 1:03
KEh3efWSOIzd8BvuW-X4-g|Phoebe's Diner|533 W Oltorf St|TX|Austin|78704|30.2415242|-97.7592948|4.5|997|1|Breakfast & Brunch, Restaurants, Diners, American (Traditional)|{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}|zA0lwRQiUHHGgEl-D0DBOg|IlTXk3wPRyzw6xLCu2NWxQ|5|0|0|1|We really enjoy Pheobe's. We typically go before 10 and we haven't Had to wait. When we leave there is typically a wait so try to go early if you don't like waitingBiscuits and gravy are amazing. My husband really like his eggs Benedict. I always like when hollandaise has some lemon coming through and there was a good balance here. We ordered pancake for the baby and it was nice and fluffy. We haven't been for dinner but will definitely try sometime!|5/18/2020 2:26
WXROkiRaS0Kj3aPYdF5iOw|Xi Xia Western Chinese Cuisine|1140 Kenny Centre Mall|OH|Columbus|43220|40.050337|-83.05106|4.5|83|1|Chinese, Chicken Wings, Asian Fusion, Noodles, Restaurants|{'Monday': '0:0-0:0', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}|LmBETBsuHPOCjDYpa4pYaQ|4N274w1tQc5g2783qDslSg|4|0|0|0|We had the spicy pot with some small/side dishes. The side dish is good especially the tofu skin but the spicy pot is really greasy and oilly and the flavor is not very authentic Chinese.|1/4/2020 19:10
DDfwAVAzU9rp9bUwlXSyPA|Negril Jamaican Restaurant|6301 Silver Star Rd|FL|Orlando|32818|28.5780852|-81.4681194|3.5|44|1|Restaurants, Caribbean, Food|{'Monday': '8:0-21:30', 'Tuesday': '8:0-21:30', 'Wednesday': '8:0-21:30', 'Thursday': '8:0-21:30', 'Friday': '8:0-23:0', 'Saturday': '8:0-22:0', 'Sunday': '11:0-19:30'}|TCYkb0dsfQsqiUmVTaoTxA|pnwR5WLhh-G99c3yT1Cxsw|2|4|2|1|"Came here only for the lunch special that was on their website, just to be told they do not do the lunch specials on Saturday. The website says differently. After the girl just kept saying ""no, no , no""....I said and tried to show her the website. By this time I am aggravated and really did not want the food, but I had a small group with me. She did eventually go and ask someone in the back (allegedly) and came back saying that is only for their new location elsewhere. I dont do business like this, but went ahead and got some food since I was with others - otherwise I would have walked out already. Everyone had jerk chicken which was mostly black and dried out. The rice and peas with the curry gravy on it was tasty, and so were the few plantains. 1 bathroom, which is clean , as well as a small sitting area with bar stools . I was only in the area for a special occasion, and will not return.  Small jerk chicken plate is $9 - not worth it , but the lunch specials would be something to check out- depending on the size plate they give.Ps. The man peeing on the pole outside of the restaurant in the middle of the day was a nice touch. smh."|1/18/2020 20:48
R1RTo1t_ODOj66Ngfu8seA|Atlas Pizza|710 N Killingsworth|OR|Portland|97217|45.5624529|-122.6743415|3.5|64|1|Restaurants, Food Delivery Services, Food, Salad, Pizza|{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}|wpPtsx8biD7Ea7sbElFH0w|aX7Z4BGeUWLj-kZhx9F4ig|5|0|0|0|SO TASTY. They have the best red pizza sauce I've had on a pizza in a long time... it's cheesy? And a little spicy?? YUM.Also, I do order gluten-free pizza crusts and this one was great. Had a nice chew, great size, and awesome price. Order! We were so happy|6/7/2020 17:30
oug5bLTWP_YTtj1C3_X6Xw|Gourdough's Public House|2700 S Lamar Blvd|TX|Austin|78704|30.245382|-97.780437|4|1534|1|Karaoke, Pubs, Comfort Food, Bars, Gastropubs, Nightlife, American (New), American (Traditional), Restaurants|{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}|mj6R1V9dus2WFWVeuhEQAA|XgzF_z6gOJzfNkACR2zlCA|5|1|0|1|Five stars for Poncho. Poncho was our server, a handsome man with curly hair and plenty of charm. I loved this place, mainly because of Poncho. But also the food and drinks! I got a CBD donut yummy in my mouth and body. Also got some drinkies- a raspberry drink and fish bowl! No fishies in the fish bowl don't worry. Only alcohol. And fun straws. Unfortunately when I went they were out of chips and out of the lights they normally put in the fishbowl, but I gave them 5 stars anyways because of Poncho of course. I also tasted my friend's Mac and cheese and it was nothing short of delicious. Anyways- give this place a visit!|6/11/2020 4:51
